sales_id,transaction_id,transaction_date,transaction_time,customer_id,instore_yn,product_id,quantity,unit_price
37802,857,22/4/2019,7:41:57,8498,N,29,2,2.5
37803,858,22/4/2019,11:19:17,0,N,73,1,3.75
37804,859,22/4/2019,8:02:04,0,N,50,2,2.5
37805,864,22/4/2019,8:38:03,0,Y,70,1,3.25
37806,872,22/4/2019,6:56:53,8137,Y,30,2,3
37807,883,22/4/2019,8:19:51,0,N,49,2,3
37808,897,22/4/2019,8:18:53,0,N,41,1,4.25
37809,900,22/4/2019,11:12:24,8059,N,31,2,2.2
37810,905,22/4/2019,10:54:41,8056,N,69,1,3.25
37811,908,22/4/2019,9:29:53,0,Y,43,1,3
37812,912,22/4/2019,9:32:08,0,N,77,1,3
37813,913,22/4/2019,6:56:01,0,N,37,2,3
37814,914,22/4/2019,8:27:27,8322,Y,33,1,3.5
37815,914,22/4/2019,8:27:27,8322,Y,74,1,3.5
37816,916,22/4/2019,10:05:11,8443,Y,23,2,2.5
37817,930,22/4/2019,11:03:02,8297,Y,76,1,3.5
37818,940,22/4/2019,10:33:10,8143,Y,58,2,3.5
37819,951,22/4/2019,10:12:53,0,Y,78,1,4.5
37820,952,22/4/2019,7:52:52,8242,N,38,2,3.75
37821,953,22/4/2019,8:55:13,0,N,74,1,3.5
37822,956,22/4/2019,10:40:52,0,N,51,2,3
37823,973,22/4/2019,9:56:44,0,N,79,1,3.75
37824,973,22/4/2019,9:56:44,0,N,4,1,20.45
37825,975,22/4/2019,10:17:52,8076,N,47,2,3
37826,1019,22/4/2019,8:35:46,0,N,31,2,2.2
37827,1023,22/4/2019,6:49:10,8180,N,70,1,3.25
37828,1025,22/4/2019,9:05:23,8446,N,39,1,4.25
37829,1027,22/4/2019,7:18:55,0,Y,27,1,3.5
37830,1033,22/4/2019,11:03:39,0,Y,26,1,3
37831,1039,22/4/2019,6:36:07,0,N,29,2,2.5
37832,1042,22/4/2019,11:02:02,0,Y,40,1,3.75
37833,1042,22/4/2019,11:02:02,0,Y,65,1,0.8
37834,1045,22/4/2019,6:36:13,0,N,31,1,2.2
37835,1047,22/4/2019,7:23:20,8355,N,25,1,2.2
37836,1048,22/4/2019,8:52:17,8136,Y,45,1,3
37837,1057,22/4/2019,11:18:13,0,N,39,2,4.25
37838,1062,22/4/2019,9:11:28,8376,Y,39,1,4.25
37839,1064,22/4/2019,10:02:55,0,Y,42,2,2.5
37840,1069,22/4/2019,9:40:31,8287,Y,43,2,3
37841,1071,22/4/2019,7:17:37,0,N,32,1,3
37842,1077,22/4/2019,7:21:34,8476,Y,70,1,3.25
37843,1078,22/4/2019,7:48:46,0,Y,34,2,2.45
37844,1081,22/4/2019,9:52:35,0,Y,52,1,2.5
37845,1084,22/4/2019,8:00:02,0,Y,76,1,3.5
37846,1086,22/4/2019,9:53:10,0,Y,58,1,3.5
37847,1088,22/4/2019,10:59:15,0,Y,51,1,3
37848,1089,22/4/2019,7:42:51,0,Y,61,2,4.75
37849,1089,22/4/2019,7:42:51,0,Y,74,1,3.5
37850,1105,22/4/2019,9:20:04,8268,N,70,1,3.25
37851,1106,22/4/2019,8:18:57,8036,N,57,1,3.1
37852,1110,22/4/2019,7:41:16,8226,N,40,2,3.75
37853,1120,22/4/2019,9:31:49,0,N,75,1,3.5
37854,1122,22/4/2019,10:45:05,8454,N,50,2,2.5
37855,1122,22/4/2019,10:45:05,8454,N,69,1,3.25
37856,1123,22/4/2019,8:11:46,8342,Y,52,1,2.5
37857,1128,22/4/2019,6:42:37,0,Y,28,1,2
37858,1130,22/4/2019,8:33:30,0,N,73,1,3.75
37859,1133,22/4/2019,6:56:02,0,Y,44,1,2.5
37860,1135,22/4/2019,10:20:46,0,Y,4,1,20.45
37861,1152,22/4/2019,9:14:47,0,N,26,1,3
37862,1158,22/4/2019,10:58:23,0,N,58,1,3.5
37863,1168,22/4/2019,10:42:16,0,Y,60,2,3.75
37864,1182,22/4/2019,7:36:49,0,N,78,1,4.5
37865,1186,22/4/2019,7:45:29,0,N,74,1,3.5
37866,1187,22/4/2019,9:12:54,8411,Y,35,2,3.1
37867,1196,22/4/2019,7:44:46,0,N,33,2,3.5
37868,1202,22/4/2019,9:46:40,0,N,53,2,3
37869,1208,22/4/2019,6:34:42,0,Y,22,1,2
37870,1212,22/4/2019,11:15:04,0,N,87,2,3
37871,1214,22/4/2019,9:44:41,0,N,53,1,3
37872,1216,22/4/2019,9:21:33,0,N,47,2,3
37873,1218,22/4/2019,8:46:50,0,Y,54,1,2.5
37874,1221,22/4/2019,8:46:57,0,N,49,1,3
37875,1222,22/4/2019,8:24:31,0,N,49,2,3
37876,1224,22/4/2019,8:42:47,0,N,33,1,3.5
37877,1231,22/4/2019,8:03:09,8192,N,9,1,22.5
37878,1234,22/4/2019,9:42:41,0,Y,69,1,3.25
37879,1238,22/4/2019,10:58:31,0,N,59,1,4.5
37880,1240,22/4/2019,6:50:46,0,N,29,1,2.5
37881,1241,22/4/2019,8:46:08,0,N,42,1,2.5
37882,1242,22/4/2019,11:25:30,0,Y,44,2,2.5
37883,1245,22/4/2019,9:29:08,0,Y,56,2,2.55
37884,1253,22/4/2019,11:03:13,0,Y,29,1,2.5
37885,1268,22/4/2019,6:43:33,0,Y,41,2,4.25
37886,1273,22/4/2019,8:02:50,0,N,72,1,3.25
37887,1273,22/4/2019,8:02:50,0,N,87,1,2.1
37888,1274,22/4/2019,10:03:56,8490,Y,33,2,3.5
37889,1277,22/4/2019,6:41:18,0,Y,27,1,3.5
37890,1280,22/4/2019,8:10:20,0,N,77,1,3
37891,1281,22/4/2019,7:43:18,8236,N,41,1,4.25
37892,1282,22/4/2019,7:32:29,0,N,61,2,4.75
37893,1286,22/4/2019,9:52:55,0,Y,56,1,2.55
37894,1296,22/4/2019,8:03:02,0,N,27,2,3.5
37895,1298,22/4/2019,7:56:54,8223,Y,33,2,3.5
37896,1301,22/4/2019,6:31:14,0,Y,26,1,3
37897,1309,22/4/2019,6:44:11,8221,Y,72,1,3.25
37898,1309,22/4/2019,6:44:11,8221,Y,87,1,2.1
37899,1313,22/4/2019,7:34:26,0,Y,22,1,2
37900,1315,22/4/2019,11:16:57,8274,N,49,2,3
37901,1317,22/4/2019,10:07:03,8349,Y,54,2,2.5
37902,1329,22/4/2019,9:50:24,0,Y,23,1,2.5
37903,1329,22/4/2019,9:50:24,0,Y,70,1,3.25
37904,1330,22/4/2019,10:17:04,0,N,60,1,3.75
37905,1332,22/4/2019,6:57:31,0,Y,49,2,3
37906,1340,22/4/2019,9:01:28,8036,N,7,1,19.75
37907,1342,22/4/2019,10:28:29,8159,Y,71,1,3.75
37908,1344,22/4/2019,8:10:30,0,N,46,2,2.5
37909,1351,22/4/2019,8:02:35,8296,Y,33,2,3.5
37910,1365,22/4/2019,7:09:00,0,Y,39,2,4.25
37911,1369,22/4/2019,7:48:09,8426,Y,73,1,3.75
37912,1370,22/4/2019,7:41:38,0,Y,27,2,3.5
37913,1380,22/4/2019,6:42:28,0,Y,41,2,4.25
37914,1380,22/4/2019,6:42:28,0,Y,84,2,0.8
37915,1382,22/4/2019,10:13:42,0,N,59,2,4.5
37916,1396,22/4/2019,7:05:17,8052,Y,58,2,3.5
37917,1403,22/4/2019,9:09:47,8152,Y,33,2,3.5
37918,1416,22/4/2019,8:42:51,8349,N,23,1,2.5
37919,1428,22/4/2019,10:11:14,0,Y,28,1,2
37920,1430,22/4/2019,10:44:54,0,Y,3,1,14.75
37921,1437,22/4/2019,11:25:37,0,N,25,1,2.2
37922,1438,22/4/2019,8:32:06,0,Y,32,2,3
37923,1442,22/4/2019,8:47:14,0,N,37,1,3
37924,1446,22/4/2019,12:05:21,0,N,48,2,2.5
37925,1450,22/4/2019,17:10:08,0,N,74,1,3.5
37926,1459,22/4/2019,17:36:55,8346,N,74,1,3.5
37927,1465,22/4/2019,15:20:20,8037,N,79,1,3.75
37928,1467,22/4/2019,16:08:47,8466,Y,42,1,2.5
37929,1481,22/4/2019,14:27:26,0,Y,69,1,3.25
37930,1482,22/4/2019,12:00:21,8219,Y,59,2,4.5
37931,1506,22/4/2019,15:12:15,0,Y,52,1,2.5
37932,1506,22/4/2019,15:12:15,0,Y,76,1,3.5
37933,1508,22/4/2019,12:29:06,0,N,77,1,3
37934,1512,22/4/2019,16:14:22,0,Y,70,1,3.25
37935,1516,22/4/2019,18:04:41,0,Y,69,1,3.25
37936,1520,22/4/2019,12:45:18,0,N,54,1,2.5
37937,1528,22/4/2019,19:47:55,0,N,31,2,2.2
37938,1541,22/4/2019,12:14:54,8208,N,52,1,2.5
37939,1544,22/4/2019,14:59:31,8485,N,27,1,3.5
37940,1545,22/4/2019,11:45:36,0,N,75,1,3.5
37941,1546,22/4/2019,14:22:44,8010,Y,60,2,3.75
37942,1547,22/4/2019,13:43:06,0,Y,87,1,3
37943,1548,22/4/2019,18:36:33,8189,Y,46,1,2.5
37944,1549,22/4/2019,11:55:56,0,Y,40,1,3.75
37945,1552,22/4/2019,17:35:27,0,N,50,1,2.5
37946,1552,22/4/2019,17:35:27,0,N,20,1,7.6
37947,1579,22/4/2019,17:04:52,8214,Y,69,1,3.25
37948,1580,22/4/2019,12:25:26,0,N,45,2,3
37949,1580,22/4/2019,12:25:26,0,N,69,1,3.25
37950,1582,22/4/2019,13:10:10,8361,N,28,2,2
37951,1587,22/4/2019,17:11:54,0,N,52,2,2.5
37952,1588,22/4/2019,16:53:32,0,N,49,2,3
37953,1589,22/4/2019,15:21:31,0,N,30,2,3
37954,1591,22/4/2019,17:52:33,0,Y,60,1,3.75
37955,1593,22/4/2019,13:45:19,0,Y,26,1,3
37956,1595,22/4/2019,15:12:08,8152,N,33,1,3.5
37957,1596,22/4/2019,16:34:17,0,N,39,2,4.25
37958,1597,22/4/2019,13:08:38,0,N,34,1,2.45
37959,1599,22/4/2019,14:09:01,0,Y,51,1,3
37960,1604,22/4/2019,13:15:46,0,N,50,1,2.5
37961,1606,22/4/2019,15:25:17,8445,N,45,1,3
37962,1607,22/4/2019,15:03:13,8424,N,30,2,3
37963,1619,22/4/2019,13:06:54,8193,N,33,1,3.5
37964,1626,22/4/2019,16:28:54,0,Y,45,1,3
37965,1626,22/4/2019,16:28:54,0,Y,77,1,3
37966,1628,22/4/2019,12:30:03,8362,Y,70,1,3.25
37967,1635,22/4/2019,15:18:38,0,N,25,1,2.2
37968,1637,22/4/2019,14:39:53,0,N,39,1,4.25
37969,1637,22/4/2019,14:39:53,0,N,63,2,0.8
37970,1642,22/4/2019,16:53:31,8307,N,69,1,3.25
37971,1646,22/4/2019,19:04:57,8132,N,35,1,3.1
37972,1647,22/4/2019,16:28:38,8326,N,24,1,3
37973,1652,22/4/2019,13:14:36,0,Y,53,1,3
37974,1653,22/4/2019,15:21:58,0,Y,87,2,3
37975,1654,22/4/2019,16:38:03,8271,Y,31,2,2.2
37976,1654,22/4/2019,16:38:03,8271,Y,13,1,8.95
37977,1657,22/4/2019,13:42:35,8357,Y,43,1,3
37978,1658,22/4/2019,15:20:07,0,Y,70,1,3.25
37979,1661,22/4/2019,17:36:00,0,Y,23,2,2.5
37980,1666,22/4/2019,12:39:16,0,Y,87,1,2.1
37981,1666,22/4/2019,12:39:16,0,Y,72,1,3.25
37982,1670,22/4/2019,19:12:58,0,Y,35,1,3.1
37983,1672,22/4/2019,17:57:28,0,Y,23,1,2.5
37984,1678,22/4/2019,15:33:33,0,Y,30,2,3
37985,1680,22/4/2019,11:40:15,0,N,36,1,3.75
37986,1682,22/4/2019,18:12:08,8301,Y,58,2,3.5
37987,1687,22/4/2019,15:45:08,8007,N,26,2,3
37988,1694,22/4/2019,19:31:59,0,Y,69,1,3.25
37989,1696,22/4/2019,12:02:16,0,Y,50,2,2.5
37990,1712,22/4/2019,14:25:42,0,N,52,2,2.5
37991,1715,22/4/2019,17:35:50,8140,Y,87,2,3
37992,1716,22/4/2019,14:00:12,0,N,47,1,3
37993,1719,22/4/2019,15:08:39,8045,Y,47,2,3
37994,1721,22/4/2019,13:10:22,0,N,87,1,3
37995,1723,22/4/2019,19:08:47,0,Y,29,1,2.5
37996,1751,22/4/2019,18:15:29,0,N,87,1,3
37997,1762,22/4/2019,19:33:01,0,Y,35,1,3.1
37998,1765,22/4/2019,13:44:44,0,Y,69,1,3.25
37999,1771,22/4/2019,14:34:54,0,N,56,1,2.55
38000,1772,22/4/2019,14:54:26,0,Y,75,1,3.5
38001,1774,22/4/2019,19:32:39,0,Y,79,1,3.75
38002,1777,22/4/2019,13:56:19,0,Y,47,2,3
38003,1778,22/4/2019,11:53:53,0,Y,40,1,3.75
38004,1782,22/4/2019,16:13:22,0,Y,42,2,2.5
38005,1789,22/4/2019,18:23:57,8064,N,70,1,3.25
38006,1791,22/4/2019,14:05:10,0,Y,37,2,3
38007,1791,22/4/2019,14:05:10,0,Y,63,1,0.8
38008,1794,22/4/2019,15:10:44,0,N,61,1,4.75
38009,1794,22/4/2019,15:10:44,0,N,3,1,14.75
38010,1801,22/4/2019,14:37:11,8490,Y,27,2,3.5
38011,1805,22/4/2019,14:26:37,0,N,41,2,4.25
38012,1806,22/4/2019,14:38:34,0,Y,75,1,3.5
38013,1808,22/4/2019,19:26:18,0,Y,13,1,8.95
38014,1816,22/4/2019,13:19:14,0,N,51,2,3
38015,1816,22/4/2019,13:19:14,0,N,69,1,3.25
38016,1846,22/4/2019,17:58:02,0,Y,61,2,4.75
38017,1867,22/4/2019,14:43:58,0,Y,37,2,3
38018,1874,22/4/2019,14:09:54,8446,N,33,1,3.5
38019,1877,22/4/2019,19:27:07,0,Y,6,1,21
38020,1885,22/4/2019,18:53:39,0,Y,69,1,3.25
38021,1898,22/4/2019,12:11:35,0,Y,53,2,3
38022,1901,22/4/2019,12:01:22,8452,Y,37,1,3
38023,1905,22/4/2019,11:41:13,0,N,54,1,2.5
38024,1910,22/4/2019,13:26:08,0,Y,52,1,2.5
38025,1912,22/4/2019,18:05:48,0,Y,36,2,3.75
38026,1914,22/4/2019,15:48:29,0,Y,33,1,3.5
38027,1915,22/4/2019,16:23:23,0,Y,39,1,4.25
38028,1915,22/4/2019,16:23:23,0,Y,64,2,0.8
38029,1922,22/4/2019,17:15:22,0,N,31,1,2.2
38030,1923,22/4/2019,13:28:57,8068,N,25,1,2.2
38031,1933,22/4/2019,17:22:02,0,Y,58,1,3.5
38032,1937,22/4/2019,19:54:05,8212,N,30,2,3
38033,1956,22/4/2019,15:38:38,8462,Y,58,1,3.5
38034,1971,22/4/2019,16:30:20,0,N,75,1,3.5
38035,1975,22/4/2019,19:09:40,8474,Y,39,1,4.25
38036,1976,22/4/2019,11:43:37,8428,N,54,2,2.5
38037,1976,22/4/2019,11:43:37,8428,N,10,1,10
38038,1977,22/4/2019,12:41:48,0,Y,50,1,2.5
38039,1979,22/4/2019,15:56:15,0,Y,48,2,2.5
38040,1983,22/4/2019,16:16:10,0,N,45,1,3
38041,1984,22/4/2019,19:07:17,0,N,53,1,3
38042,1987,22/4/2019,12:37:30,0,N,35,1,3.1
38043,2002,22/4/2019,14:33:09,8027,N,29,2,2.5
38044,2005,22/4/2019,16:43:08,8255,Y,55,2,4
38045,2007,22/4/2019,14:43:00,8428,Y,51,2,3
38046,2013,22/4/2019,18:22:20,8043,N,57,1,3.1
38047,2021,22/4/2019,17:58:23,0,N,27,1,3.5
38048,2023,22/4/2019,15:46:02,8276,N,69,1,3.25
38049,2023,22/4/2019,15:46:02,8276,N,16,1,8.95
38050,2030,22/4/2019,12:39:40,0,N,48,2,2.5
38051,2032,22/4/2019,18:24:11,0,N,22,2,2
38052,2043,22/4/2019,14:57:49,0,N,40,2,3.75
38053,2043,22/4/2019,14:57:49,0,N,63,1,0.8
38054,2044,22/4/2019,15:43:05,0,Y,28,2,2
38055,2045,22/4/2019,19:57:42,0,Y,36,1,3.75
38056,2046,22/4/2019,18:27:32,0,Y,73,1,3.75
38057,2047,22/4/2019,18:26:20,0,N,50,2,2.5
38058,2049,22/4/2019,12:15:45,0,N,23,1,2.5
38059,2052,22/4/2019,14:50:15,0,N,87,1,3
38060,2054,22/4/2019,17:47:16,0,Y,61,2,4.75
38061,2056,22/4/2019,14:54:09,0,Y,47,1,3
38062,2058,22/4/2019,13:13:50,0,N,30,1,3
38063,2063,22/4/2019,15:39:18,8183,Y,33,1,3.5
38064,2073,22/4/2019,18:36:36,0,Y,26,2,3
38065,2078,22/4/2019,16:54:21,0,Y,56,1,2.55
38066,2079,22/4/2019,19:43:53,0,N,58,2,3.5
38067,2086,22/4/2019,14:28:48,8183,N,26,2,3
38068,2088,22/4/2019,14:40:21,8378,Y,52,2,2.5
38069,2095,22/4/2019,11:38:46,0,N,72,1,3.25
38070,2095,22/4/2019,11:38:46,0,N,87,1,2.1
38071,2098,22/4/2019,18:55:27,0,N,43,1,3
38072,2102,22/4/2019,17:38:59,0,N,39,1,4.25
38073,2102,22/4/2019,17:38:59,0,N,84,2,0.8
38074,2110,22/4/2019,13:13:50,8422,Y,40,1,3.75
38075,2128,22/4/2019,18:54:06,8193,N,22,1,2
38076,2130,22/4/2019,18:41:15,8039,Y,52,2,2.5
38077,2140,22/4/2019,18:22:10,0,N,28,2,2
38078,2155,22/4/2019,12:58:04,0,Y,61,2,4.75
38079,2158,22/4/2019,13:42:40,0,N,30,2,3
38080,2161,22/4/2019,18:28:21,0,Y,28,2,2
38081,2167,22/4/2019,16:50:01,0,Y,38,1,3.75
38082,2176,22/4/2019,13:10:00,0,Y,27,2,3.5
38083,2178,22/4/2019,16:50:45,0,N,87,2,3
38084,2179,22/4/2019,18:40:19,8446,N,52,2,2.5
38085,2188,22/4/2019,19:01:01,0,N,35,2,3.1
38086,2192,22/4/2019,17:51:16,0,Y,50,1,2.5
38087,2194,22/4/2019,11:55:21,0,N,36,1,3.75
38088,2197,22/4/2019,16:43:19,0,Y,59,1,4.5
38089,2200,22/4/2019,15:00:28,8337,Y,51,1,3
38090,2202,22/4/2019,19:08:25,8460,Y,52,2,2.5
38091,2229,22/4/2019,18:21:03,0,Y,29,1,2.5
38092,2235,22/4/2019,13:43:52,0,N,38,2,3.75
38093,2246,22/4/2019,14:45:41,0,Y,49,1,3
38094,2247,22/4/2019,12:18:12,0,N,40,1,3.75
38095,2249,22/4/2019,18:55:21,8209,N,46,2,2.5
38096,2250,22/4/2019,19:36:05,8144,N,38,2,3.75
38097,2250,22/4/2019,19:36:05,8144,N,63,1,0.8
38098,2264,22/4/2019,18:26:05,0,Y,48,2,2.5
38099,2266,22/4/2019,14:50:54,8212,Y,27,1,3.5
38100,2272,22/4/2019,11:47:40,8370,Y,24,2,3
38101,2284,22/4/2019,13:03:01,0,N,51,1,3
38102,2286,22/4/2019,13:44:04,8432,N,49,2,3
38103,2287,22/4/2019,13:26:46,8303,Y,37,2,3
38104,2287,22/4/2019,13:26:46,8303,Y,65,1,0.8
38105,2290,22/4/2019,17:50:59,0,Y,61,1,4.75
38106,2294,22/4/2019,18:00:42,0,Y,50,1,2.5
38107,2295,22/4/2019,12:00:56,0,N,57,2,3.1
38108,2303,22/4/2019,12:39:22,0,N,49,2,3
38109,2304,22/4/2019,12:34:51,8049,Y,48,2,2.5
38110,2310,22/4/2019,18:11:28,0,Y,53,1,3
38111,2318,22/4/2019,18:45:07,8367,Y,37,1,3
38112,2323,22/4/2019,15:39:17,0,Y,57,2,3.1
38113,2324,22/4/2019,14:54:40,0,N,61,2,4.75
38114,2328,22/4/2019,19:43:28,8380,Y,22,1,2
38115,2335,22/4/2019,17:05:19,0,N,25,1,2.2
38116,2336,22/4/2019,16:43:27,0,Y,38,2,3.75
38117,2338,22/4/2019,16:28:05,8427,Y,32,1,3
38118,2343,22/4/2019,19:44:31,0,Y,31,1,2.2
38119,2353,22/4/2019,19:07:02,8015,N,50,2,2.5
38120,2354,22/4/2019,14:43:25,8250,N,28,1,2
38121,2358,22/4/2019,18:06:16,8158,Y,53,1,3
38122,2359,22/4/2019,19:57:02,8078,N,72,1,3.25
38123,2359,22/4/2019,19:57:02,8078,N,87,1,2.1
38124,2368,22/4/2019,12:52:43,0,Y,27,2,3.5
38125,2383,22/4/2019,17:57:34,8273,Y,27,2,3.5
38126,2386,22/4/2019,19:04:06,8228,Y,61,1,4.75
38127,2408,22/4/2019,15:58:56,0,Y,37,2,3
38128,2409,22/4/2019,16:37:32,0,N,27,2,3.5
38129,2418,22/4/2019,18:42:27,0,N,28,2,2
38130,2420,22/4/2019,15:38:48,8269,Y,42,2,2.5
38131,2423,22/4/2019,12:38:01,0,Y,54,2,2.5
38132,2424,22/4/2019,15:24:37,0,N,33,1,3.5
38133,2438,22/4/2019,18:09:37,0,Y,32,1,3
38134,2447,22/4/2019,19:29:54,0,Y,55,1,4
38135,2449,22/4/2019,11:32:46,8059,Y,39,1,4.25
38136,2450,22/4/2019,16:14:52,0,Y,34,1,2.45
38137,2452,22/4/2019,15:20:31,8351,Y,31,2,2.2
38138,9,23/4/2019,14:12:20,0,N,47,1,3
38139,13,23/4/2019,15:16:38,0,N,51,1,3
38140,13,23/4/2019,15:16:38,0,N,79,1,3.75
38141,21,23/4/2019,15:21:08,0,N,36,1,3.75
38142,22,23/4/2019,16:59:16,390,N,34,1,2.45
38143,35,23/4/2019,19:56:21,0,N,30,1,3
38144,36,23/4/2019,7:39:56,0,Y,55,1,4
38145,36,23/4/2019,7:39:56,0,Y,70,1,3.25
38146,39,23/4/2019,7:16:04,168,Y,22,2,2
38147,52,23/4/2019,7:44:09,347,N,51,1,3
38148,63,23/4/2019,11:05:16,215,N,49,1,3
38149,68,23/4/2019,9:43:22,77,Y,45,1,3
38150,75,23/4/2019,17:52:08,0,N,36,2,3.75
38151,79,23/4/2019,7:54:49,82,Y,58,1,3.5
38152,95,23/4/2019,14:00:44,0,N,23,1,2.5
38153,95,23/4/2019,14:00:44,0,N,78,1,4.5
38154,112,23/4/2019,8:09:04,272,Y,61,1,4.75
38155,123,23/4/2019,17:10:01,665,N,38,2,3.75
38156,129,23/4/2019,16:37:09,0,Y,45,2,3
38157,129,23/4/2019,16:37:09,0,Y,78,1,4.5
38158,131,23/4/2019,13:36:22,40,Y,55,2,4
38159,131,23/4/2019,13:36:22,40,Y,70,1,3.25
38160,132,23/4/2019,15:09:25,541,N,45,1,3
38161,145,23/4/2019,12:24:23,0,N,58,1,3.5
38162,145,23/4/2019,12:24:23,0,N,73,1,3.75
38163,149,23/4/2019,14:54:16,124,N,52,1,2.5
38164,155,23/4/2019,12:04:44,0,Y,42,2,2.5
38165,162,23/4/2019,8:35:33,542,N,35,2,3.1
38166,162,23/4/2019,8:35:33,542,N,75,1,3.5
38167,167,23/4/2019,10:13:24,0,N,27,1,3.5
38168,167,23/4/2019,10:13:24,0,N,71,1,3.75
38169,172,23/4/2019,16:02:42,0,Y,54,1,2.5
38170,174,23/4/2019,15:07:46,0,N,40,1,3.75
38171,177,23/4/2019,7:02:21,65,Y,53,2,3
38172,201,23/4/2019,13:25:30,425,Y,46,1,2.5
38173,201,23/4/2019,13:25:30,425,Y,69,1,3.25
38174,231,23/4/2019,10:18:45,0,N,52,2,2.5
38175,250,23/4/2019,17:48:26,690,N,59,2,4.5
38176,253,23/4/2019,19:51:30,294,Y,35,2,3.1
38177,257,23/4/2019,13:09:37,0,N,44,2,2.5
38178,260,23/4/2019,9:53:18,0,Y,47,2,3
38179,267,23/4/2019,19:35:24,0,N,41,2,4.25
38180,269,23/4/2019,16:14:07,665,Y,38,2,3.75
38181,282,23/4/2019,16:40:06,760,Y,45,1,3
38182,282,23/4/2019,16:40:06,760,Y,70,1,3.25
38183,284,23/4/2019,13:08:21,0,Y,61,1,4.75
38184,288,23/4/2019,18:20:41,0,N,52,1,2.5
38185,289,23/4/2019,17:32:15,219,N,59,2,4.5
38186,316,23/4/2019,16:51:23,629,Y,44,2,2.5
38187,322,23/4/2019,15:15:21,0,N,39,1,4.25
38188,328,23/4/2019,18:05:26,81,N,44,2,2.5
38189,331,23/4/2019,8:10:12,639,N,24,2,3
38190,332,23/4/2019,17:52:11,0,Y,61,2,4.75
38191,344,23/4/2019,19:02:42,377,Y,59,1,4.5
38192,345,23/4/2019,12:51:05,215,N,43,2,3
38193,346,23/4/2019,7:11:32,196,N,33,2,3.5
38194,346,23/4/2019,7:11:32,196,N,76,1,3.5
38195,365,23/4/2019,10:50:21,0,Y,31,2,2.2
38196,366,23/4/2019,16:09:11,286,N,41,2,4.25
38197,375,23/4/2019,17:54:53,0,Y,48,1,2.5
38198,387,23/4/2019,7:10:51,338,Y,52,2,2.5
38199,387,23/4/2019,7:10:51,338,Y,74,1,3.5
38200,392,23/4/2019,14:39:15,407,N,38,1,3.75
38201,397,23/4/2019,15:55:54,0,Y,56,2,2.55
38202,408,23/4/2019,10:42:46,0,Y,39,1,4.25
38203,418,23/4/2019,16:16:30,0,N,31,2,2.2
38204,422,23/4/2019,15:36:50,0,N,42,2,2.5
38205,432,23/4/2019,9:41:42,0,Y,23,2,2.5
38206,439,23/4/2019,12:11:10,0,N,39,2,4.25
38207,440,23/4/2019,11:19:31,0,N,53,2,3
38208,440,23/4/2019,11:19:31,0,N,73,1,3.75
38209,462,23/4/2019,9:48:19,0,N,60,2,3.75
38210,465,23/4/2019,8:19:01,0,N,25,1,2.2
38211,469,23/4/2019,12:04:49,789,N,48,1,2.5
38212,474,23/4/2019,7:20:38,0,Y,37,2,3
38213,479,23/4/2019,8:57:05,524,N,23,2,2.5
38214,495,23/4/2019,8:58:41,132,Y,30,2,3
38215,508,23/4/2019,7:16:01,0,Y,46,1,2.5
38216,510,23/4/2019,16:56:48,0,N,58,1,3.5
38217,512,23/4/2019,12:44:22,0,Y,46,2,2.5
38218,527,23/4/2019,14:30:46,0,Y,60,1,3.75
38219,529,23/4/2019,8:57:48,0,N,32,1,3
38220,534,23/4/2019,16:26:25,0,Y,22,1,2
38221,534,23/4/2019,16:26:25,0,Y,78,1,4.5
38222,536,23/4/2019,18:44:05,0,N,36,1,3.75
38223,541,23/4/2019,18:37:35,0,Y,27,1,3.5
38224,568,23/4/2019,13:21:54,0,Y,22,2,2
38225,593,23/4/2019,18:11:09,549,Y,25,2,2.2
38226,594,23/4/2019,19:23:40,497,N,39,1,4.25
38227,597,23/4/2019,18:33:40,703,N,59,2,4.5
38228,611,23/4/2019,16:18:00,52,Y,57,2,3.1
38229,617,23/4/2019,11:39:58,0,N,30,2,3
38230,620,23/4/2019,17:44:25,368,Y,39,1,4.25
38231,620,23/4/2019,17:44:25,368,Y,79,1,3.75
38232,621,23/4/2019,16:57:56,606,N,55,1,4
38233,633,23/4/2019,10:20:28,0,Y,33,2,3.5
38234,650,23/4/2019,17:11:50,0,Y,45,1,3
38235,651,23/4/2019,14:58:48,304,N,47,1,3
38236,653,23/4/2019,7:36:24,0,Y,24,2,3
38237,653,23/4/2019,7:36:24,0,Y,75,1,3.5
38238,657,23/4/2019,11:50:26,0,Y,42,1,2.5
38239,671,23/4/2019,15:28:56,374,N,48,1,2.5
38240,677,23/4/2019,17:52:29,0,N,50,2,2.5
38241,681,23/4/2019,7:06:23,0,N,26,2,3
38242,681,23/4/2019,7:06:23,0,N,79,1,3.75
38243,688,23/4/2019,15:04:39,0,N,57,2,3.1
38244,692,23/4/2019,9:39:57,0,N,30,2,3
38245,693,23/4/2019,10:29:16,661,N,50,2,2.5
38246,694,23/4/2019,19:14:37,0,Y,24,2,3
38247,699,23/4/2019,10:18:52,270,Y,43,1,3
38248,701,23/4/2019,10:34:20,0,Y,37,1,3
38249,714,23/4/2019,7:40:26,0,N,23,2,2.5
38250,717,23/4/2019,16:21:41,0,Y,36,1,3.75
38251,717,23/4/2019,16:21:41,0,Y,75,1,3.5
38252,721,23/4/2019,18:41:24,0,Y,31,2,2.2
